source,target,weight
Interplay,Funbox Media,3
Interplay,Game Life,2
Interplay,Data East,2
Interplay,MTO,3
Interplay,Sunrise Interactive,4
Interplay,Rebellion Developments,1
Interplay,Coconuts Japan,2
Interplay,Takara,5
Interplay,Gameloft,1
Interplay,Griffin International,1
Interplay,Locus,1
Interplay,Commseed,1
Interplay,King Records,1
Interplay,Imagineer,6
Interplay,Syscom,2
Interplay,Flashpoint Games,2
Interplay,Devolver Digital,1
Interplay,Masque Publishing,1
Interplay,Panther Software,1
Interplay,Xseed Games,3
Interplay,Princess Soft,1
Interplay,Otomate,1
Interplay,HMH Interactive,2
Interplay,NDA Productions,1
Interplay,DTP Entertainment,7
Interplay,NEC Interchannel,3
Interplay,Takuyo,1
Interplay,Ghostlight,3
Interplay,Gathering of Developers,3
Interplay,LEGO Media,4
Interplay,Laguna,3
Interplay,TOHO,1
Interplay,KSS,1
Interplay,Mastiff,5
Interplay,Media Rings,3
Interplay,Alawar Entertainment,1
Interplay,Avanquest,5
Interplay,Vic Tokai,1
Interplay,NovaLogic,1
Interplay,PQube,8
Interplay,Sony Computer Entertainment America,1
Interplay,Spike,7
Interplay,Nippon Ichi Software,7
Interplay,Kemco,8
Interplay,Wanadoo,3
Interplay,Nordic Games,7
Interplay,Encore,3
Interplay,Dorart,1
Interplay,1C Company,2
Interplay,FuRyu,5
Interplay,Magix,1
Interplay,Cygames,1
Interplay,Universal Gamex,1
Interplay,Mattel Interactive,5
Interplay,Licensed 4U,1
Interplay,Nihon Falcom Corporation,2
Interplay,GameMill Entertainment,4
Interplay,Bomb,1
Interplay,Falcom Corporation,2
Interplay,Headup Games,1
Interplay,Asgard,2
Interplay,TopWare Interactive,2
Interplay,Mirai Shounen,1
Interplay,Kalypso Media,4
Interplay,7G//AMES,2
Interplay,Broccoli,6
Interplay,Codemasters Online,1
Interplay,Interplay Productions,1
Interplay,BAM! Entertainment,8
Interplay,Phenomedia,2
Interplay,Merscom LLC,1
Interplay,Abylight,1
Interplay,Pack-In-Video,2
Interplay,NetRevo,2
Interplay,Foreign Media Games,3
Interplay,Rain Games,1
Interplay,Minato Station,2
Interplay,Hect,1
Interplay,Kadokawa Shoten,6
Interplay,Astragon,3
Interplay,Pacific Century Cyber Works,1
Interplay,Yumedia,1
Interplay,Avalon Interactive,5
Interplay,Essential Games,2
Interplay,RED Entertainment,1
Interplay,Playmates,1
Interplay,Aria,1
Interplay,Hip Interactive,2
Interplay,ArtDink,2
Interplay,NEC,2
Interplay,Mycom,1
Interplay,Imageworks,1
Interplay,Vap,1
Interplay,Yamasa Entertainment,1
Interplay,Elite,1
Interplay,TDK Core,3
Interplay,989 Sports,1
Interplay,Elf,1
Interplay,Seventh Chord,1
Interplay,Big Fish Games,2
Interplay,Playmore,1
Interplay,Pack In Soft,1
Interplay,Intergrow,1
Interplay,Quintet,1
Interplay,Revolution (Japan),1
Interplay,DSI Games,5
Interplay,Trion Worlds,1
Interplay,Evolution Games,1
Interplay,Xplosiv,2
Interplay,Angel Studios,2
Interplay,Cave,4
Interplay,CCP,1
Interplay,SNK Playmore,4
Interplay,Time Warner Interactive,3
Interplay,Zushi Games,8
Interplay,Playlogic Game Factory,4
Interplay,Paon Corporation,1
Interplay,Saurus,1
Interplay,Axela,1
Interplay,CDV Software Entertainment,2
Interplay,Shogakukan,2
Interplay,Rebellion,1
Interplay,Telstar,3
Interplay,Graphsim Entertainment,1
Interplay,Kamui,1
Interplay,Funsta,1
Interplay,Harmonix Music Systems,1
Interplay,Nippon Columbia,2
Interplay,ASCII Media Works,2
Interplay,Experience Inc.,1
Interplay,Aspyr,5
Interplay,Vatical Entertainment,1
Interplay,Asylum Entertainment,3
Interplay,imageepoch Inc.,2
Interplay,Indie Games,2
Interplay,Nexon,1
Interplay,Mumbo Jumbo,1
Interplay,Brash Entertainment,2
Interplay,Game Arts,1
Interplay,Fields,1
Interplay,Media Entertainment,1
Interplay,Neko Entertainment,4
Interplay,Detn8 Games,1
Interplay,ESP,5
Interplay,Irem Software Engineering,5
Interplay,Aksys Games,3
Interplay,Victor Interactive,5
Interplay,BMG Interactive Entertainment,4
Interplay,Number None,1
Interplay,10TACLE Studios,1
Interplay,Mystique,1
Interplay,Nordcurrent,3
Interplay,Inti Creates,1
Interplay,Popcorn Arcade,4
Interplay,Avanquest Software,3
Interplay,Berkeley,1
Interplay,Lighthouse Interactive,1
Interplay,Kids Station,1
Interplay,WayForward Technologies,1
Interplay,Men-A-Vision,1
Interplay,responDESIGN,1
Interplay,Idea Factory International,2
Interplay,TYO,1
Interplay,BushiRoad,1
Interplay,Jester Interactive,2
Interplay,Arika,3
Interplay,Illusion Softworks,1
Interplay,Wizard Video Games,1
Interplay,Kokopeli Digital Studios,1
Interplay,Epoch,4
Interplay,DigiCube,1
Interplay,Touchstone,2
Interplay,Moss,1
Interplay,Paon,1
Interplay,Milestone S.r.l,1
Interplay,Gremlin Interactive Ltd,5
Interplay,Views,2
Interplay,id Software,1
Interplay,Kadokawa Games,5
Interplay,DreamCatcher Interactive,6
Interplay,Aques,1
Interplay,Excalibur Publishing,2
Interplay,Yeti,3
Interplay,CPG Products,1
Interplay,Blue Byte,1
Interplay,Global A Entertainment,2
Interplay,Fortyfive,1
Interplay,Sold Out,1
Interplay,Conspiracy Entertainment,7
Interplay,Paradox Interactive,3
Interplay,G.Rev,2
Interplay,Gamecock,2
Interplay,20th Century Fox Video Games,2
Interplay,Magical Company,1
Interplay,Edia,1
Interplay,Navarre Corp,1
Interplay,Tru Blu Entertainment,2
Interplay,Starpath Corp.,1
Interplay,New,1
Interplay,Agatsuma Entertainment,3
Interplay,Media Factory,2
Interplay,Hackberry,1
Interplay,Reef Entertainment,3
Interplay,Acquire,3
Interplay,Max Five,1
Interplay,5pb,6
Interplay,"Interworks Unlimited, Inc.",1
Interplay,Quest,1
Interplay,Takara Tomy,6
Interplay,Altron,1
Interplay,ITT Family Games,1
Interplay,Swing! Entertainment,5
Interplay,Asmik Corp,1
Interplay,Evolved Games,3
Interplay,On Demand,1
Interplay,Yacht Club Games,1
Interplay,Epic Games,1
Interplay,Boost On,1
Interplay,Focus Multimedia,1
Interplay,Imadio,1
Interplay,Myelin Media,1
Interplay,49Games,1
Interplay,Technos Japan Corporation,1
Interplay,Type-Moon,1
Interplay,Aruze Corp,1
Interplay,Marvelous Games,1
Interplay,Jack of All Games,2
Interplay,Gakken,1
Interplay,P2 Games,1
Interplay,Media Works,2
Interplay,Wargaming.net,1
Interplay,Insomniac Games,1
Interplay,Giza10,1
Interplay,UIG Entertainment,1
Interplay,TGL,1
Interplay,Milestone S.r.l.,1
Interplay,Hudson Entertainment,6
Interplay,Athena,2
Interplay,Plenty,1
Interplay,JoWood Productions,7
Interplay,Mamba Games,1
Interplay,Ascaron Entertainment GmbH,1
Interplay,Legacy Interactive,1
Interplay,System 3 Arcade Software,4
Interplay,GN Software,1
Interplay,Ackkstudios,4
Interplay,Nobilis,6
Interplay,Answer Software,1
Interplay,Flight-Plan,1
Interplay,Sonnet,1
Interplay,PM Studios,1
Interplay,fonfun,1
Interplay,IE Institute,2
Interplay,Square EA,1
Interplay,Introversion Software,1
Interplay,PlayV,2
Interplay,Hamster Corporation,2
Interplay,Interchannel,1
Interplay,AQ Interactive,2
Interplay,Her Interactive,1
Interplay,Valcon Games,5
Interplay,Kando Games,1
Interplay,Image Epoch,1
Interplay,Nippon Telenet,1
Interplay,bitComposer Games,2
Interplay,Liquid Games,1
Interplay,Datam Polystar,1
Interplay,Summitsoft,1
Interplay,Culture Brain,4
Interplay,Imax,1
Interplay,Riverhillsoft,1
Interplay,Gainax Network Systems,2
Interplay,Midas Interactive Entertainment,9
Interplay,SNK,1
Interplay,Crimson Cow,2
Interplay,Paradox Development,1
Interplay,Quinrose,2
Interplay,Sting,1
Interplay,Data Age,1
Interplay,Daito,1
Interplay,Storm City Games,6
Interplay,Aerosoft,1
Interplay,Ignition Entertainment,9
Interplay,Sweets,1
Interplay,ValuSoft,2
Interplay,Zenrin,1
Interplay,Adeline Software,1
Interplay,Lexicon Entertainment,2
Interplay,Gaga,1
Interplay,dramatic create,2
Interplay,Sunsoft,6
Interplay,Marvel Entertainment,1
Interplay,EA Games,1
Interplay,Electronic Arts Victor,2
Interplay,Idea Factory,4
Interplay,Gamebridge,1
Interplay,Knowledge Adventure,4
Interplay,Dusenberry Martin Racing,1
Interplay,Phantom EFX,1
Interplay,Gust,2
Interplay,Metro 3D,6
Interplay,Kaga Create,3
Interplay,CBS Electronics,1
Interplay,Mud Duck Productions,2
Interplay,Ongakukan,1
Interplay,PopCap Games,2
Interplay,From Software,5
Interplay,Graffiti,4
Interplay,Destineer,8
Interplay,Home Entertainment Suppliers,1
Interplay,Fuji,1
Interplay,Black Bean Games,4
Interplay,Compile Heart,3
Interplay,CokeM Interactive,1
Interplay,Nitroplus,2
Interplay,CyberFront,4
Interplay,NewKidCo,5
Interplay,Tigervision,1
Interplay,Bigben Interactive,1
Interplay,Rocket Company,6
Interplay,ASK,1
Interplay,Rondomedia,5
Interplay,KID,1
Interplay,FunSoft,1
Interplay,Blast! Entertainment Ltd,3
Interplay,XS Games,3
Interplay,Visco,1
Interplay,MC2 Entertainment,2
Interplay,Activision Blizzard,1
Interplay,LSP Games,3
Interplay,Cloud Imperium Games Corporation,1
Interplay,Benesse,1
Interplay,Michaelsoft,1
Interplay,SPS,1
Interplay,Sony Music Entertainment,1
Interplay,Screenlife,3
Interplay,Monte Christo Multimedia,1
Interplay,Seta Corporation,3
Interplay,Office Create,1
Interplay,Mercury Games,2
Interplay,Piacci,1
Interplay,Mad Catz,3
Interplay,Enjoy Gaming ltd.,1
Interplay,Micro Cabin,2
Interplay,"Destination Software, Inc",6
Interplay,O-Games,5
Interplay,Mentor Interactive,1
Mystique,FuRyu Corporation,1
Mystique,DTP Entertainment,1
Mystique,JoWood Productions,1
Mystique,Neko Entertainment,1
Mystique,LEGO Media,1
Mystique,Laguna,1
Mystique,Core Design Ltd.,1
Mystique,Irem Software Engineering,1
Mystique,Ackkstudios,1
Mystique,Aksys Games,1
Mystique,ChunSoft,1
Mystique,Nobilis,1
Mystique,Nordcurrent,1
Mystique,Alawar Entertainment,1
Mystique,Avanquest,1
Mystique,Inti Creates,1
Mystique,Popcorn Arcade,1
Mystique,Answer Software,1
Mystique,PQube,1
Mystique,Berkeley,1
Mystique,Avanquest Software,1
Mystique,Spike,1
Mystique,Men-A-Vision,1
Mystique,Nippon Ichi Software,1
Mystique,Kemco,1
Mystique,Maximum Family Games,1
Mystique,IE Institute,1
Mystique,Wanadoo,1
Mystique,Idea Factory International,1
Mystique,Alternative Software,1
Mystique,Introversion Software,1
Mystique,Microids,1
Mystique,Nordic Games,1
Mystique,Hamster Corporation,1
Mystique,PlayV,1
Mystique,Encore,1
Mystique,Starfish,1
Mystique,FuRyu,1
Mystique,Universal Gamex,1
Mystique,Mattel Interactive,1
Mystique,Licensed 4U,1
Mystique,Nihon Falcom Corporation,1
Mystique,GameMill Entertainment,1
Mystique,Illusion Softworks,1
Mystique,Wizard Video Games,1
Mystique,American Softworks,1
Mystique,Bomb,1
Mystique,Jaleco,1
Mystique,Asgard,1
Mystique,Midas Interactive Entertainment,1
Mystique,Crimson Cow,1
Mystique,Kalypso Media,1
Mystique,Data Age,1
Mystique,Quinrose,1
Mystique,Broccoli,1
Mystique,Touchstone,1
Mystique,SCS Software,1
Mystique,Storm City Games,1
Mystique,BAM! Entertainment,1
Mystique,Abylight,1
Mystique,Giza10,1
Mystique,HuneX,1
Mystique,NetRevo,1
Mystique,Ignition Entertainment,1
Mystique,Gremlin Interactive Ltd,1
Mystique,Stainless Games,1
Mystique,Vir2L Studios,1
Mystique,Minato Station,1
Mystique,Views,1
Mystique,Adeline Software,1
Mystique,UFO Interactive,1
Mystique,Kadokawa Games,1
Mystique,Kadokawa Shoten,1
Mystique,Astragon,1
Mystique,dramatic create,1
Mystique,Avalon Interactive,1
Mystique,Excalibur Publishing,1
Mystique,Marvel Entertainment,1
Mystique,Little Orbit,1
Mystique,Essential Games,1
Mystique,CPG Products,1
Mystique,Electronic Arts Victor,1
Mystique,Gamebridge,1
Mystique,Idea Factory,1
Mystique,Hip Interactive,1
Mystique,Mycom,1
Mystique,Knowledge Adventure,1
Mystique,TDK Core,1
Mystique,Sold Out,1
Mystique,Conspiracy Entertainment,1
Mystique,20th Century Fox Video Games,1
Mystique,Marvelous Interactive,1
Mystique,Gamecock,1
Mystique,Yeti,1
Mystique,Telltale Games,1
Mystique,Comfort,1
Mystique,Kaga Create,1
Mystique,CBS Electronics,1
Mystique,Seventh Chord,1
Mystique,Tru Blu Entertainment,1
Mystique,Big Fish Games,1
Mystique,From Software,1
Mystique,Starpath Corp.,1
Mystique,Destineer,1
Mystique,Prototype,1
Mystique,Agatsuma Entertainment,1
Mystique,Arc System Works,1
Mystique,DSI Games,1
Mystique,Black Bean Games,1
Mystique,Evolution Games,1
Mystique,Acquire,1
Mystique,5pb,1
Mystique,Compile Heart,1
Mystique,CokeM Interactive,1
Mystique,CyberFront,1
Mystique,Tigervision,1
Mystique,Takara Tomy,1
Mystique,NewKidCo,1
Mystique,Funbox Media,1
Mystique,Rocket Company,1
Mystique,ITT Family Games,1
Mystique,MTO,1
Mystique,Cave,1
Mystique,Rondomedia,1
Mystique,Swing! Entertainment,1
Mystique,Blast! Entertainment Ltd,1
Mystique,Sunrise Interactive,1
Mystique,Takara,1
Mystique,Zushi Games,1
Mystique,Saurus,1
Mystique,Playlogic Game Factory,1
Mystique,Activision Blizzard,1
Mystique,LSP Games,1
Mystique,Epic Games,1
Mystique,Telstar,1
Mystique,Screenlife,1
Mystique,Flashpoint Games,1
Mystique,Nippon Columbia,1
Mystique,Xseed Games,1
Mystique,"Destination Software, Inc",1
Mystique,Insomniac Games,1
ChunSoft,FuRyu Corporation,1
ChunSoft,Game Arts,1
ChunSoft,Human Entertainment,1
ChunSoft,Neko Entertainment,2
ChunSoft,Havas Interactive,1
ChunSoft,Core Design Ltd.,1
ChunSoft,Xicat Interactive,1
ChunSoft,ESP,1
ChunSoft,Irem Software Engineering,2
ChunSoft,Aksys Games,3
ChunSoft,Victor Interactive,2
ChunSoft,10TACLE Studios,1
ChunSoft,Nordcurrent,1
ChunSoft,Inti Creates,1
ChunSoft,Popcorn Arcade,1
ChunSoft,Avanquest Software,2
ChunSoft,Berkeley,1
ChunSoft,Kids Station,1
ChunSoft,Asmik Ace Entertainment,1
ChunSoft,WayForward Technologies,1
ChunSoft,Men-A-Vision,1
ChunSoft,Maximum Family Games,1
ChunSoft,Idea Factory International,2
ChunSoft,Alternative Software,1
ChunSoft,Microids,2
ChunSoft,BushiRoad,1
ChunSoft,Starfish,2
ChunSoft,Arika,1
ChunSoft,Creative Core,1
ChunSoft,Illusion Softworks,1
ChunSoft,American Softworks,1
ChunSoft,Wizard Video Games,1
ChunSoft,Epoch,1
ChunSoft,Extreme Entertainment Group,1
ChunSoft,Jaleco,1
ChunSoft,GOA,1
ChunSoft,Warp,1
ChunSoft,Giga,1
ChunSoft,Touchstone,1
ChunSoft,SCS Software,1
ChunSoft,The Adventure Company,1
ChunSoft,Iceberg Interactive,1
ChunSoft,HuneX,2
ChunSoft,Gremlin Interactive Ltd,1
ChunSoft,Stainless Games,1
ChunSoft,Pioneer LDC,1
ChunSoft,Revolution Software,1
ChunSoft,Vir2L Studios,1
ChunSoft,Views,2
ChunSoft,UFO Interactive,1
ChunSoft,Kadokawa Games,3
ChunSoft,DreamCatcher Interactive,1
ChunSoft,Excalibur Publishing,1
ChunSoft,Yeti,2
ChunSoft,Little Orbit,2
ChunSoft,CPG Products,1
ChunSoft,Daedalic Entertainment,1
ChunSoft,Funcom,1
ChunSoft,Global A Entertainment,1
ChunSoft,Daedalic,1
ChunSoft,Societa,1
ChunSoft,Sold Out,1
ChunSoft,Fortyfive,1
ChunSoft,System Soft,1
ChunSoft,Conspiracy Entertainment,1
ChunSoft,20th Century Fox Video Games,1
ChunSoft,Gamecock,1
ChunSoft,Marvelous Interactive,3
ChunSoft,Paradox Interactive,1
ChunSoft,Telltale Games,2
ChunSoft,Comfort,2
ChunSoft,Enterbrain,2
ChunSoft,Tru Blu Entertainment,1
ChunSoft,Aqua Plus,2
ChunSoft,Starpath Corp.,1
ChunSoft,Big Ben Interactive,1
ChunSoft,Prototype,2
ChunSoft,Arc System Works,3
ChunSoft,Agatsuma Entertainment,1
ChunSoft,Media Factory,1
ChunSoft,Happinet,1
ChunSoft,Reef Entertainment,1
ChunSoft,Acquire,3
ChunSoft,Max Five,1
ChunSoft,inXile Entertainment,1
ChunSoft,5pb,3
ChunSoft,Quest,1
ChunSoft,Takara Tomy,2
ChunSoft,Funbox Media,2
ChunSoft,ITT Family Games,1
ChunSoft,Data East,2
ChunSoft,MTO,1
ChunSoft,Swing! Entertainment,2
ChunSoft,Sunrise Interactive,2
ChunSoft,Coconuts Japan,1
ChunSoft,Takara,2
ChunSoft,On Demand,1
ChunSoft,Locus,1
ChunSoft,Epic Games,1
ChunSoft,Boost On,1
ChunSoft,Imadio,1
ChunSoft,King Records,1
ChunSoft,Type-Moon,1
ChunSoft,Imagineer,2
ChunSoft,Flashpoint Games,1
ChunSoft,Marvelous Games,1
ChunSoft,Panther Software,1
ChunSoft,Xseed Games,2
ChunSoft,Media Works,1
ChunSoft,Princess Soft,1
ChunSoft,Otomate,1
ChunSoft,Insomniac Games,1
ChunSoft,HMH Interactive,1
ChunSoft,Giza10,1
ChunSoft,TGL,1
ChunSoft,DTP Entertainment,3
ChunSoft,NEC Interchannel,2
ChunSoft,Takuyo,1
ChunSoft,Hudson Entertainment,1
ChunSoft,Athena,1
ChunSoft,Mamba Games,1
ChunSoft,Ghostlight,1
ChunSoft,JoWood Productions,3
ChunSoft,LEGO Media,2
ChunSoft,Ascaron Entertainment GmbH,1
ChunSoft,Laguna,2
ChunSoft,TOHO,1
ChunSoft,Legacy Interactive,1
ChunSoft,GN Software,1
ChunSoft,Ackkstudios,3
ChunSoft,Nobilis,3
ChunSoft,Media Rings,1
ChunSoft,Mastiff,1
ChunSoft,Alawar Entertainment,1
ChunSoft,Avanquest,2
ChunSoft,PQube,2
ChunSoft,Answer Software,1
ChunSoft,Flight-Plan,1
ChunSoft,Spike,3
ChunSoft,Nippon Ichi Software,3
ChunSoft,IE Institute,1
ChunSoft,Kemco,3
ChunSoft,Square EA,1
ChunSoft,Wanadoo,1
ChunSoft,Introversion Software,1
ChunSoft,Nordic Games,3
ChunSoft,Encore,2
ChunSoft,PlayV,1
ChunSoft,Hamster Corporation,1
ChunSoft,Interchannel,1
ChunSoft,1C Company,1
ChunSoft,Her Interactive,1
ChunSoft,FuRyu,3
ChunSoft,Valcon Games,1
ChunSoft,Image Epoch,1
ChunSoft,Universal Gamex,1
ChunSoft,Mattel Interactive,2
ChunSoft,Licensed 4U,1
ChunSoft,Nihon Falcom Corporation,2
ChunSoft,GameMill Entertainment,2
ChunSoft,Bomb,1
ChunSoft,Falcom Corporation,1
ChunSoft,Datam Polystar,1
ChunSoft,Culture Brain,2
ChunSoft,Headup Games,1
ChunSoft,Asgard,1
ChunSoft,TopWare Interactive,1
ChunSoft,Gainax Network Systems,1
ChunSoft,Midas Interactive Entertainment,2
ChunSoft,Crimson Cow,2
ChunSoft,Kalypso Media,2
ChunSoft,Quinrose,2
ChunSoft,Data Age,1
ChunSoft,Sting,1
ChunSoft,Broccoli,3
ChunSoft,Codemasters Online,1
ChunSoft,Storm City Games,2
ChunSoft,BAM! Entertainment,2
ChunSoft,Abylight,1
ChunSoft,Merscom LLC,1
ChunSoft,Pack-In-Video,1
ChunSoft,NetRevo,2
ChunSoft,Ignition Entertainment,3
ChunSoft,Foreign Media Games,1
ChunSoft,Sweets,1
ChunSoft,ValuSoft,1
ChunSoft,Minato Station,2
ChunSoft,Adeline Software,1
ChunSoft,Kadokawa Shoten,3
ChunSoft,Astragon,2
ChunSoft,Yumedia,1
ChunSoft,dramatic create,2
ChunSoft,Sunsoft,2
ChunSoft,Avalon Interactive,2
ChunSoft,Essential Games,1
ChunSoft,RED Entertainment,1
ChunSoft,Marvel Entertainment,1
ChunSoft,Electronic Arts Victor,1
ChunSoft,Idea Factory,3
ChunSoft,Gamebridge,1
ChunSoft,Aria,1
ChunSoft,Hip Interactive,1
ChunSoft,NEC,2
ChunSoft,ArtDink,1
ChunSoft,Mycom,1
ChunSoft,Knowledge Adventure,2
ChunSoft,TDK Core,1
ChunSoft,Gust,2
ChunSoft,Metro 3D,1
ChunSoft,Kaga Create,2
ChunSoft,CBS Electronics,1
ChunSoft,Elf,1
ChunSoft,Seventh Chord,1
ChunSoft,Big Fish Games,2
ChunSoft,PopCap Games,1
ChunSoft,From Software,3
ChunSoft,Graffiti,1
ChunSoft,Destineer,2
ChunSoft,Quintet,1
ChunSoft,Revolution (Japan),1
ChunSoft,DSI Games,2
ChunSoft,Fuji,1
ChunSoft,Evolution Games,1
ChunSoft,Black Bean Games,1
ChunSoft,Compile Heart,3
ChunSoft,CokeM Interactive,1
ChunSoft,Nitroplus,1
ChunSoft,CyberFront,3
ChunSoft,Tigervision,1
ChunSoft,NewKidCo,2
ChunSoft,Angel Studios,1
ChunSoft,Rocket Company,3
ChunSoft,Cave,2
ChunSoft,CCP,1
ChunSoft,Rondomedia,2
ChunSoft,KID,1
ChunSoft,SNK Playmore,2
ChunSoft,Blast! Entertainment Ltd,2
ChunSoft,Zushi Games,3
ChunSoft,Saurus,1
ChunSoft,Playlogic Game Factory,1
ChunSoft,Activision Blizzard,1
ChunSoft,MC2 Entertainment,1
ChunSoft,LSP Games,1
ChunSoft,CDV Software Entertainment,1
ChunSoft,Shogakukan,1
ChunSoft,Michaelsoft,1
ChunSoft,Telstar,1
ChunSoft,Screenlife,2
ChunSoft,Nippon Columbia,1
ChunSoft,Seta Corporation,1
ChunSoft,ASCII Media Works,2
ChunSoft,Experience Inc.,1
ChunSoft,Aspyr,2
ChunSoft,Mercury Games,1
ChunSoft,Asylum Entertainment,1
ChunSoft,Piacci,1
ChunSoft,imageepoch Inc.,2
ChunSoft,Micro Cabin,1
ChunSoft,"Destination Software, Inc",2
ChunSoft,O-Games,1
ChunSoft,Indie Games,1
ChunSoft,Nexon,1
Square EA,DTP Entertainment,1
Square EA,Game Arts,1
Square EA,NEC Interchannel,1
Square EA,Hudson Entertainment,1
Square EA,JoWood Productions,1
Square EA,Ghostlight,1
Square EA,Ascaron Entertainment GmbH,1
Square EA,Havas Interactive,1
Square EA,Laguna,1
Square EA,TOHO,1
Square EA,ESP,1
Square EA,Xicat Interactive,1
Square EA,Irem Software Engineering,1
Square EA,Aksys Games,1
Square EA,Ackkstudios,1
Square EA,Victor Interactive,1
Square EA,Media Rings,1
Square EA,Nobilis,1
Square EA,Flight-Plan,1
Square EA,Spike,1
Square EA,Nippon Ichi Software,1
Square EA,Kemco,1
Square EA,Idea Factory International,1
Square EA,Nordic Games,1
Square EA,Encore,1
Square EA,Starfish,1
Square EA,1C Company,1
Square EA,FuRyu,1
Square EA,Arika,1
Square EA,Image Epoch,1
Square EA,Nihon Falcom Corporation,1
Square EA,Falcom Corporation,1
Square EA,Epoch,1
Square EA,Culture Brain,1
Square EA,Extreme Entertainment Group,1
Square EA,GOA,1
Square EA,TopWare Interactive,1
Square EA,Midas Interactive Entertainment,1
Square EA,Sting,1
Square EA,Broccoli,1
Square EA,Codemasters Online,1
Square EA,Iceberg Interactive,1
Square EA,Ignition Entertainment,1
Square EA,Kadokawa Games,1
Square EA,Kadokawa Shoten,1
Square EA,Sunsoft,1
Square EA,Avalon Interactive,1
Square EA,Funcom,1
Square EA,Idea Factory,1
Square EA,Global A Entertainment,1
Square EA,NEC,1
Square EA,ArtDink,1
Square EA,Gust,1
Square EA,Marvelous Interactive,1
Square EA,Metro 3D,1
Square EA,Paradox Interactive,1
Square EA,Enterbrain,1
Square EA,Aqua Plus,1
Square EA,From Software,1
Square EA,Graffiti,1
Square EA,Arc System Works,1
Square EA,Acquire,1
Square EA,Max Five,1
Square EA,inXile Entertainment,1
Square EA,5pb,1
Square EA,Quest,1
Square EA,Compile Heart,1
Square EA,CyberFront,1
Square EA,Takara Tomy,1
Square EA,Angel Studios,1
Square EA,Rocket Company,1
Square EA,Data East,1
Square EA,CCP,1
Square EA,SNK Playmore,1
Square EA,Sunrise Interactive,1
Square EA,Takara,1
Square EA,On Demand,1
Square EA,Zushi Games,1
Square EA,Locus,1
Square EA,King Records,1
Square EA,Imagineer,1
Square EA,Michaelsoft,1
Square EA,Screenlife,1
Square EA,Seta Corporation,1
Square EA,ASCII Media Works,1
Square EA,Experience Inc.,1
Square EA,Panther Software,1
Square EA,Xseed Games,1
Square EA,Aspyr,1
Square EA,Mercury Games,1
Square EA,imageepoch Inc.,1
Square EA,Micro Cabin,1
Square EA,"Destination Software, Inc",1
Square EA,Nexon,1
20th Century Fox Video Games,FuRyu Corporation,1
20th Century Fox Video Games,TechnoSoft,1
20th Century Fox Video Games,Neko Entertainment,2
20th Century Fox Video Games,Tommo,1
20th Century Fox Video Games,ESP,1
20th Century Fox Video Games,Core Design Ltd.,1
20th Century Fox Video Games,Irem Software Engineering,2
20th Century Fox Video Games,Aksys Games,1
20th Century Fox Video Games,BMG Interactive Entertainment,1
20th Century Fox Video Games,Phoenix Games,1
20th Century Fox Video Games,Nordcurrent,1
20th Century Fox Video Games,Inti Creates,1
20th Century Fox Video Games,Popcorn Arcade,2
20th Century Fox Video Games,Avanquest Software,1
20th Century Fox Video Games,DHM Interactive,1
20th Century Fox Video Games,Berkeley,1
20th Century Fox Video Games,Tripwire Interactive,1
20th Century Fox Video Games,Men-A-Vision,1
20th Century Fox Video Games,Mitsui,1
20th Century Fox Video Games,Maximum Family Games,1
20th Century Fox Video Games,Idea Factory International,1
20th Century Fox Video Games,Alternative Software,1
20th Century Fox Video Games,Microids,1
20th Century Fox Video Games,Starfish,2
20th Century Fox Video Games,Arika,1
20th Century Fox Video Games,Illusion Softworks,1
20th Century Fox Video Games,American Softworks,1
20th Century Fox Video Games,Wizard Video Games,1
20th Century Fox Video Games,Jaleco,2
20th Century Fox Video Games,Touchstone,1
20th Century Fox Video Games,SCS Software,1
20th Century Fox Video Games,Moss,1
20th Century Fox Video Games,O3 Entertainment,1
20th Century Fox Video Games,HuneX,1
20th Century Fox Video Games,Groove Games,1
20th Century Fox Video Games,Gremlin Interactive Ltd,2
20th Century Fox Video Games,Stainless Games,1
20th Century Fox Video Games,Vir2L Studios,1
20th Century Fox Video Games,Views,1
20th Century Fox Video Games,UFO Interactive,2
20th Century Fox Video Games,id Software,1
20th Century Fox Video Games,Kadokawa Games,1
20th Century Fox Video Games,DreamCatcher Interactive,1
20th Century Fox Video Games,Warashi,1
20th Century Fox Video Games,Excalibur Publishing,1
20th Century Fox Video Games,Yeti,1
20th Century Fox Video Games,Little Orbit,1
20th Century Fox Video Games,CPG Products,1
20th Century Fox Video Games,Sold Out,1
20th Century Fox Video Games,Conspiracy Entertainment,2
20th Century Fox Video Games,G.Rev,1
20th Century Fox Video Games,Marvelous Interactive,1
20th Century Fox Video Games,Gamecock,1
20th Century Fox Video Games,Telltale Games,1
20th Century Fox Video Games,Comfort,1
20th Century Fox Video Games,Tru Blu Entertainment,1
20th Century Fox Video Games,Milestone,1
20th Century Fox Video Games,Starpath Corp.,1
20th Century Fox Video Games,Big Ben Interactive,1
20th Century Fox Video Games,Prototype,1
20th Century Fox Video Games,Agatsuma Entertainment,1
20th Century Fox Video Games,Arc System Works,1
20th Century Fox Video Games,Reef Entertainment,1
20th Century Fox Video Games,Acquire,1
20th Century Fox Video Games,5pb,2
20th Century Fox Video Games,Bohemia Interactive,1
